number,name,correct_user,submission_cnt,correct_rate,level,avg_try
17184,Nautilus,14,37,48.276,18,2.07
17185,Alpine Valley,11,22,55.0,20,1.82
17190,Compound Escape,6,8,85.714,24,1.17
17191,Valleys,14,50,41.176,23,2.43
17192,Snakes,85,169,59.028,14,1.69
17193,I Would Walk 500 Miles,72,320,32.876999999999995,14,3.04
17194,Balancing Inversions,23,59,43.396,19,2.3
17195,Left Out,55,140,50.0,14,2.0
17196,Cow Steeplechase II,15,105,24.59,19,4.07
17197,Fence Planning,106,202,58.56399999999999,10,1.71
17198,Bucket Brigade,201,499,46.101000000000006,7,2.17
17199,Milk Factory,160,350,54.795,10,1.83
17200,Cow Evolution,50,178,35.211,15,2.84
17201,자석 체인,472,760,70.343,4,1.42
17203,∑|ΔEasyMAX|,395,545,80.612,8,1.24
17204,죽음의 게임,337,574,65.184,8,1.53
17205,진우의 비밀번호,100,135,85.47,11,1.17
17206,준석이의 수학 숙제,435,1392,40.541,4,2.47
17207,돌려막기,110,172,70.513,7,1.42
17208,카우버거 알바생,134,559,40.979,12,2.44
17209,새내기와 헌내기,61,258,35.673,14,2.8
17210,문문문,297,647,55.20399999999999,3,1.81
17211,좋은 날 싫은 날,281,922,51.371,5,1.95
17212,달나라 토끼를 위한 구매대금 지불 도우미,349,897,50.653,8,1.98
17213,과일 서리,296,736,49.333,10,2.03
17214,다항 함수의 적분,147,848,21.491,10,4.65
17215,볼링 점수 계산,102,341,46.364,15,2.16
17216,가장 큰 감소 부분 수열,177,354,57.282,11,1.75
17218,비밀번호 만들기,181,348,61.775,11,1.62
17219,비밀번호 찾기,1323,2492,68.727,7,1.45
17220,마약수사대,94,357,32.982,13,3.03
17221,인재야 머쉬맘 잡았어?,25,493,9.506,19,10.52
17222,위스키 거래,44,167,31.429000000000002,17,3.18
17223,해시그래프,7,117,11.110999999999999,17,9.0
17224,APC는 왜 서브태스크 대회가 되었을까?,677,1717,53.645,5,1.86
17225,세훈이의 선물가게,178,1025,29.133000000000003,10,3.43
17226,묘수풀이: 모독,36,440,17.647000000000002,16,5.67
17227,그래서 팩 주냐?,27,103,45.0,18,2.22
17228,아름다운 만영로,51,541,17.406,19,5.75
17229,아싸 너!,5,48,25.0,19,4.0
17231,이건 버그야!,11,74,45.833,23,2.18
17232,생명 게임,48,205,53.333,12,1.88
17233,문자열 장식,24,146,34.286,18,2.92
17234,Scoring Hack,56,494,14.66,13,6.82
17235,"Good Pizza, Great Pizza",42,245,21.99,14,4.55
17236,Heights,26,59,48.148,12,2.08
17238,Delicious Pineapple Pizza,25,57,47.17,18,2.12
17239,Linear-Feedback Shift Register,3,7,60.0,18,1.67
17240,Team Selection,31,65,54.386,16,1.84
17241,Pineapple Advertising,47,147,41.593,11,2.4
17242,Kaka & Bebe,23,75,38.333,14,2.61
17243,Almost-K Increasing Subsequence,23,87,29.487,11,3.39
17244,아맞다우산,456,1560,37.562,14,2.66
17245,서버실,194,1333,22.121,9,4.52
17247,택시 거리,293,483,71.46300000000001,5,1.4
17249,태보태보 총난타,749,1202,70.461,4,1.42
17252,삼삼한 수,221,700,41.463,9,2.41
17253,삼삼한 수 2,194,447,51.053000000000004,9,1.96
17254,키보드 이벤트,237,388,77.45100000000001,7,1.29
17255,N으로 만들기,101,306,46.119,11,2.17
17256,달달함이 넘쳐흘러,1512,1920,84.09299999999999,1,1.19
17257,불확정성이 넘쳐흘러,27,73,41.538000000000004,19,2.41
17258,인기가 넘쳐흘러,44,127,50.0,17,2.0
17260,계곡이 넘쳐흘러,60,352,26.201,14,3.82
17261,석유가 넘쳐흘러,24,77,57.143,20,1.75
17262,팬덤이 넘쳐흘러,378,937,49.606,5,2.02
17264,I AM IRONMAN,342,753,50.294,8,1.99
17265,나의 인생에는 수학과 함께,292,685,50.258,11,1.99
17266,어두운 굴다리,307,995,41.098,6,2.43
17267,상남자,205,984,30.325,16,3.3
17268,미팅의 저주,188,493,47.716,13,2.1
17269,이름궁합 테스트,591,1394,53.004,5,1.89
17270,연예인은 힘들어,131,1369,16.54,14,6.05
17271,리그 오브 레전설 (Small),288,799,49.827,10,2.01
17272,리그 오브 레전설 (Large),155,654,32.979,15,3.03
17274,카드 공장 (Large),64,320,39.751999999999995,22,2.52
17275,부족 전쟁,21,82,36.842,17,2.71
17276,배열 돌리기,39,93,57.353,9,1.74
17277,주식,14,79,58.333,17,1.71
17279,홀수 부분열,18,80,35.294000000000004,14,2.83
17280,카풀 매칭,29,189,30.208000000000002,15,3.31
17281,⚾,1931,6097,49.449,12,2.02
17282,Grid Query 2,4,77,57.143,25,1.75
17284,Vending Machine,394,619,72.694,3,1.38
17287,"The Deeper, The Better",89,184,54.268,8,1.84
17291,새끼치기,146,368,46.945,9,2.13
17292,바둑이 포커,48,132,44.037,11,2.27
17293,맥주 99병,499,2258,27.223000000000003,5,3.67
17294,귀여운 수~ε٩(๑> ₃ <)۶з,642,1308,59.5,5,1.68
17295,엔드게임 스포일러,1917,2564,79.544,1,1.26
17296,But can you do it in 0.5x A presses?,134,440,40.0,8,2.5
17297,Messi Gimossi,137,336,62.556999999999995,13,1.6
17298,오큰수,3248,12895,34.524,12,2.9
17299,오등큰수,1024,3107,42.157,13,2.37
17301,NC 문자열,69,339,28.87,15,3.46
17302,흰색으로 만들기,96,183,59.626999999999995,15,1.68
17303,슈퍼브 다트,19,78,29.688000000000002,20,3.37
17304,변호사들,56,324,25.805999999999997,20,3.88
17305,사탕 배달,143,728,25.627,12,3.9
17306,전쟁 중의 삶,72,426,20.63,18,4.85
17307,색깔 통일하기,104,243,52.261,14,1.91
17309,Enchanted Forest,7,19,50.0,24,2.0
17311,Random Number Generator,4,21,20.0,20,5.0
17313,Inner Product,5,24,35.714,24,2.8
17315,Matrix Game,3,13,100.0,17,1.0
17318,Highway Cycling,4,19,23.529,25,4.25
17322,Rabbit Farming,2,3,66.667,22,1.5
17338,Candy Rain,2,3,100.0,22,1.0
17340,Cash Exchange,3,41,7.317,22,13.67
17342,Counting Spanning Trees,2,4,50.0,25,2.0
17345,Maximum Profit,17,18,94.444,22,1.06
17346,Maintaining a Sequence,9,64,45.0,23,2.22
17347,Text Editor,7,56,21.875,16,4.57
17348,국제 옥토끼 기구,12,184,14.815,25,6.75
17349,1루수가 누구야,116,601,29.897,12,3.34
17350,2루수 이름이 뭐야,457,788,65.567,4,1.53
17351,3루수는 몰라,77,376,30.195999999999998,12,3.31
17352,여러분의 다리가 되어 드리겠습니다!,305,795,49.273,11,2.03
17353,"하늘에서 떨어지는 1, 2, ..., R-L+1개의 별",254,958,34.186,19,2.93
17354,DVD,45,165,42.857,13,2.33
17355,Messi An-Gimossi,56,284,33.735,15,2.96
17356,욱 제,392,484,88.889,3,1.13
17357,자동차가 차주 김표준의 편을 들면?,64,256,33.508,7,2.98
17358,복불복으로 지구 멸망,129,294,52.869,6,1.89
17360,팰린드롬과 관련된 수열의 개수,23,81,37.705,12,2.65
17361,배열 A 찾기,11,44,64.706,17,1.55
17362,수학은 체육과목 입니다 2,1699,2832,67.582,2,1.48
17363,우유가 넘어지면?,885,1875,59.676,5,1.68
17364,대회,66,400,25.483,21,3.92
17365,별다줄,136,691,34.518,18,2.9
17366,%,7,102,21.212,25,4.71
17367,공교육 도박,160,251,79.602,16,1.26
17368,교점 세기,26,152,24.528000000000002,21,4.08
17369,유령의 집,40,262,33.058,20,3.03
17370,육각형 우리 속의 개미,268,676,62.763000000000005,12,1.59
17371,이사,272,755,44.663000000000004,14,2.24
17372,피보나치 수의 최대공약수의 합,30,168,54.545,24,1.83
17373,녜힁,69,379,27.49,20,3.64
17374,비트베리,117,431,35.135,9,2.85
17375,컨테이너,4,35,80.0,26,1.25
17376,룰렛,11,31,47.826,24,2.09
17377,Taxi,31,229,20.53,16,4.87
17378,공의 합집합,14,109,17.5,23,5.71
17379,땅다람쥐,9,183,5.085,26,19.67
17380,죽은 선인장의 사회,9,50,23.076999999999998,26,4.33
17381,미로,3,8,100.0,28,1.0
17383,옥토끼는 통신교육을 풀어라!!,110,343,39.568000000000005,17,2.53
17384,대진표,84,277,43.75,16,2.29
17385,Uncrossed Knights' Tour,7,28,58.333,22,1.71
17386,선분 교차 1,507,2080,33.665,13,2.97
17387,선분 교차 2,400,1662,37.209,14,2.69
17388,와글와글 숭고한,1306,1931,72.596,2,1.38
17389,보너스 점수,940,1433,77.558,4,1.29
17390,이건 꼭 풀어야 해!,478,1377,45.093999999999994,8,2.22
17391,무한부스터,303,741,45.979,10,2.17
17392,우울한 방학,189,718,30.288,10,3.3
17393,다이나믹 롤러,162,493,42.078,8,2.38
17394,핑거 스냅,189,605,39.05,11,2.56
17395,이진수 변환,114,293,45.968,11,2.18
17396,백도어,239,1197,26.884,11,3.72
17397,FLEX,77,472,30.315,14,3.3
17398,통신망 분할,309,1050,36.698,15,2.72
17399,트리의 외심,110,399,40.0,20,2.5
17400,깃발춤,107,280,50.0,16,2.0
17401,일하는 세포,139,264,57.917,16,1.73
17402,시간 끌기,66,157,52.8,17,1.89
17403,가장 높고 넓은 성,108,338,37.895,17,2.64
17404,RGB거리 2,1269,2838,54.651,12,1.83
17405,피보나치 수의 최대공약수의 합처럼 보이지만...,14,90,46.667,27,2.14
17406,배열 돌리기 4,2277,7813,39.683,12,2.52
17407,괄호 문자열과 쿼리,58,194,38.667,19,2.59
17408,수열과 쿼리 24,249,459,63.358999999999995,18,1.58
17409,증가 수열의 개수,44,179,30.136999999999997,16,3.32
17410,수열과 쿼리 1.5,151,1122,18.97,21,5.27
17411,가장 긴 증가하는 부분 수열 6,82,356,40.796,19,2.45
17412,도시 왕복하기 1,467,1525,42.532,16,2.35
17413,단어 뒤집기 2,2570,6034,55.628,8,1.8
17414,Sebin Loves Euler Circuit,11,51,33.333,17,3.0
17415,Huge Integer!,25,343,12.69,18,7.88
17416,Making Server,4,61,7.843,20,12.75
17417,Optimization is Freaky Fun,8,34,34.783,20,2.88
17420,깊콘이 넘쳐흘러,87,562,22.308000000000003,15,4.48
17421,빗물이 넘쳐흘러,41,258,22.905,18,4.37
17422,지폐가 넘쳐흘러,45,215,28.846,16,3.47
17423,민원이 넘쳐흘러,31,405,12.705,20,7.87
17424,2xN 타일링과 쿼리,28,135,28.283,21,3.54
17425,약수의 합,260,1258,29.714000000000002,11,3.37
17426,Channel,6,15,42.857,26,2.33
17427,약수의 합 2,291,794,43.958,8,2.27
17428,K번째 괄호 문자열,44,104,63.768,16,1.57
17429,국제 메시 기구,106,664,25.359,22,3.94
17430,가로등,30,85,63.83,10,1.57
17431,게임,14,69,35.0,17,2.86
17432,정렬,28,92,71.795,13,1.39
17433,신비로운 수,51,134,53.684,11,1.86
17434,도로 청소,4,112,57.143,19,1.75
17435,합성함수와 쿼리,602,1687,56.685,15,1.76
17436,소수의 배수,173,416,59.861999999999995,13,1.67
17438,전생했더니 슬라임 연구자가 아니었던 건에 대하여,9,42,34.615,24,2.89
17439,꽃집,27,290,15.341,25,6.52
17441,파리채 만들기,15,55,42.857,24,2.33
17442,삼분 그래프,16,56,36.364000000000004,23,2.75
17443,여우 퀴즈,15,63,30.612,23,3.27
17445,range,6,87,28.570999999999998,21,3.5
17446,옥상 정원,8,55,20.0,23,5.0
17447,라이언 동상 구하기,28,74,47.458,16,2.11
17449,순위 계산,74,264,39.571999999999996,14,2.53
17450,과자 사기,347,840,49.713,3,2.01
17451,평행 우주,180,526,40.089,8,2.49
17452,Christmalo.win,109,296,52.657,11,1.9
17453,두 개의 문,82,301,34.599000000000004,11,2.89
17454,갓,71,271,43.558,14,2.3
17455,kdh9949,60,229,31.746,16,3.15
17456,필살! 60단 컴보,20,166,35.714,19,2.8
17457,Hard To Explain,13,126,29.545,23,3.38
17458,Good Set,6,23,46.153999999999996,27,2.17
17459,Fruit Tree,13,47,33.333,22,3.0
17460,Cactus Determinant,12,23,63.158,25,1.58
17461,Bohemian Rhaksody,10,124,9.804,29,10.2
17463,"교준이의 심부름꾼, 민제의 고충 (""Circle"" Ver.)",5,28,18.519000000000002,28,5.4
17464,알파벳 문자열,17,78,27.869,19,3.59
17465,동적 연결성과 쿼리,7,224,5.983,30,16.71
17466,N! mod P (1),291,722,60.0,4,1.67
17469,트리의 색깔과 쿼리,99,401,36.803000000000004,18,2.72
17470,배열 돌리기 5,19,369,17.117,15,5.84
17471,게리맨더링,2330,9700,35.643,11,2.81
17472,다리 만들기 2,1918,10311,28.529,14,3.51
17473,수열과 쿼리 25,51,567,12.379000000000001,26,8.08
17474,수열과 쿼리 26,116,629,27.103,24,3.69
17475,수열과 쿼리 27,5,77,20.833000000000002,27,4.8
17476,수열과 쿼리 28,61,501,23.372,25,4.28
17477,수열과 쿼리 29,9,397,6.294,27,15.89
17478,재귀함수가 뭔가요?,1510,5048,36.255,6,2.76
17479,정식당,128,787,22.857,8,4.38
17480,개구쟁이 준석이,43,77,67.188,13,1.49
17481,최애 정하기,93,198,60.0,17,1.67
17484,진우의 달 여행 (Small),98,193,60.123000000000005,6,1.67
17485,진우의 달 여행 (Large),161,502,42.257,11,2.38
17487,타자 연습,192,520,48.731,4,2.05
17488,수강 바구니,89,295,48.37,6,2.07
17489,보물 찾기,30,320,14.493,17,6.9
17490,일감호에 다리 놓기,116,849,18.985,13,5.27
17491,고양이 밥주기,10,80,33.333,13,3.0
17492,바둑알 점프,55,196,44.715,12,2.24
17493,동아리 홍보하기,34,321,20.605999999999998,18,4.85
17494,후임 간식 뺏어먹기,8,20,66.667,9,1.5
17495,피아노 연주,16,63,42.105,14,2.38
17496,스타후르츠,1362,2017,71.49600000000001,1,1.4
17497,계산기,118,352,42.599,14,2.35
17498,폴짝 게임,104,387,33.548,11,2.98
17499,수열과 시프트 쿼리,149,398,52.281000000000006,8,1.91
17500,국경,31,77,60.784,16,1.65
17501,수식 트리,54,159,47.368,15,2.11
17502,클레어와 팰린드롬,346,703,61.566,4,1.62
17503,맥주 축제,155,650,33.049,9,3.03
17504,제리와 톰 2,150,229,85.227,6,1.17
17505,링고와 순열,84,206,48.0,12,2.08
17506,주때의 자소서 쓰기,28,148,29.166999999999998,19,3.43
17507,시간여행자의 실험기록,6,11,66.667,22,1.5
17508,6789,114,310,41.606,6,2.4
17509,And the Winner Is... Ourselves!,351,449,87.09700000000001,6,1.15
17510,Bigger Sokoban 40k,35,166,30.973000000000003,25,3.23
17511,Capital,73,129,64.602,11,1.55
17512,Gosu 2,59,171,47.2,18,2.12
17513,Hilbert's Hotel,39,254,16.456,22,6.08
17514,Lexicographically Minimum Walk,59,147,40.972,17,2.44
17515,Maximizer,67,150,51.145,19,1.96
17516,Minimum Diameter Spanning Tree,15,98,28.302,25,3.53
17517,Parklife,33,76,55.931999999999995,23,1.79
17518,Wind of Change,21,128,19.811,26,5.05
17520,Balanced String,440,881,63.037,5,1.59
17521,Byte Coin,498,1557,37.472,6,2.67
17522,Canal,56,268,25.0,18,4.0
17523,Choreography,9,15,75.0,17,1.33
17524,Dryer,57,263,31.491999999999997,20,3.18
17525,Enumeration,5,85,6.667000000000001,23,15.0
17526,Star Trek,107,448,40.226,21,2.49
17527,Steel Slicing,7,115,14.286,28,7.0
17528,Two Machines,267,957,47.593999999999994,16,2.1
17529,Artwork,10,12,83.333,16,1.2
17530,Buffoon,131,153,86.755,3,1.15
17532,Denouncing Mafia,12,14,92.30799999999999,17,1.08
17534,Forests in Danger,6,10,60.0,19,1.67
17535,Getting Confidence,5,12,55.556000000000004,20,1.8
17536,Hour for a Run,20,31,68.96600000000001,5,1.45
17538,Jar of Water Game,7,23,35.0,12,2.86
17540,Less Coin Tosses,6,13,100.0,15,1.0
17541,Maratona Brasileira de Popcorn,8,11,80.0,10,1.25
17543,Bracket Sequence,25,60,48.077,8,2.08
17544,Canyon Crossing,17,67,32.075,13,3.12
17545,Deceptive Dice,19,23,86.36399999999999,12,1.16
17546,Exits in Excess,17,46,43.59,13,2.29
17547,Floor Plan,24,41,61.538000000000004,9,1.63
17548,Greetings!,57,69,89.06200000000001,4,1.12
17550,Inquiry I,37,58,69.811,6,1.43
17552,Knapsack Packing,8,45,34.783,13,2.88
17553,Lifeguards,3,17,21.429000000000002,19,4.67
17555,Blurred Pictures,10,10,100.0,18,1.0
17557,Monument Tour,13,17,76.471,12,1.31
17559,Paris by Night,9,18,56.25,19,1.78
17561,Travel Guide,10,24,45.455,20,2.2
17562,Mason’s Mark,10,16,71.429,15,1.4
17564,Dishonest Driver,13,25,68.421,18,1.46
17566,Bus Logic,13,27,52.0,6,1.92
17567,Code Word,10,14,76.923,15,1.3
17568,Dynamo Wheel,2,29,22.221999999999998,18,4.5
17570,Fibonacci Compression,3,6,75.0,16,1.33
17572,Hamster Ball,11,17,64.706,8,1.55
17574,Jackpot,7,25,35.0,12,2.86
17575,Kings,5,14,35.714,21,2.8
17577,Scores of Final Examination,47,70,90.385,5,1.11
17578,On-Screen Keyboard,32,40,86.486,5,1.16
17579,Balance Scale,12,56,29.268,12,3.42
17580,Tally Counters,11,61,47.826,19,2.09
17581,Cube Surface Puzzle,5,11,55.556000000000004,16,1.8
17582,Flipping Colors,5,30,25.0,22,4.0
17585,Circuit Math,30,60,55.556000000000004,8,1.8
17586,Diagonal Cut,21,44,60.0,9,1.67
17588,Missing Numbers,104,122,87.395,3,1.14
17589,NVWLS,5,38,17.241,22,5.8
17590,Prospecting,16,106,16.0,26,6.25
17591,Research Productivity Index,14,18,82.353,13,1.21
17592,Running Routes,15,39,46.875,17,2.13
17593,Slow Leak,19,75,27.941,14,3.58
17594,Stop Counting!,19,40,61.29,12,1.63
17595,Summer Trip,15,16,100.0,9,1.0
17596,Traveling Merchant,9,19,69.23100000000001,20,1.44
17597,Zipline,22,54,51.163000000000004,10,1.95
17599,Bags,14,43,42.424,6,2.36
17600,Change Making,7,7,100.0,10,1.0
17603,Factorization,3,4,75.0,21,1.33
17606,Integral Points,5,8,71.429,19,1.4
17607,수열과 쿼리 31,28,148,27.184,23,3.68
17608,막대기,1713,4473,50.801,4,1.97
17609,회문,929,4903,28.708000000000002,10,3.48
17610,양팔저울,538,1915,43.178000000000004,10,2.32
17611,직각다각형,261,1145,34.707,15,2.88
17612,쇼핑몰,370,1641,35.171,15,2.84
17613,점프,186,888,39.744,19,2.52
17614,369,936,2148,58.245,3,1.72
17615,볼 모으기,484,1689,39.835,10,2.51
17616,등수 찾기,299,1271,43.022,13,2.33
17617,로봇,61,341,29.186999999999998,22,3.43
17618,신기한 수,710,1507,61.153999999999996,3,1.64
17619,개구리 점프,403,2286,26.618000000000002,13,3.76
17621,물채우기,32,359,18.497,19,5.41
17623,괄호,177,547,42.243,14,2.37
17624,검은 돌,76,442,30.522,22,3.28
17625,고압선,21,361,21.429000000000002,24,4.67
17626,Four Squares,1363,3072,57.632,6,1.74
17627,XORanges,17,32,58.621,17,1.71
17633,제곱수의 합 (More Huge),36,260,20.809,22,4.81
17634,이상한 기계,26,92,38.235,18,2.62
17635,다리,12,53,23.529,25,4.25
17636,가로등,12,78,20.69,24,4.83
17642,Dynamic Diameter,30,98,38.961,25,2.57
17643,Amusement Park,11,35,64.706,24,1.55
17644,Magic Tree,11,15,78.571,22,1.27
17645,Scissors and Tape,3,3,100.0,29,1.0
17646,제곱수의 합 2 (More Huge),13,153,12.620999999999999,27,7.92
17665,Triple Jump,16,54,69.565,26,1.44
17668,시험,31,71,59.615,21,1.68
17669,Meetings,10,12,83.333,22,1.2
17671,두 안테나,13,23,68.421,24,1.46
17672,두 요리,14,72,25.0,25,4.0
17674,특별관광도시,14,34,63.636,22,1.57
17675,램프,31,56,60.784,21,1.65
17676,시간을 달리는 비타로,8,13,66.667,24,1.5
17677,케이크 3,28,71,47.458,23,2.11
17678,합병,23,70,38.333,21,2.61
17679,Minerals,3,3,100.0,24,1.0
17680,Construction of Highway,13,18,72.222,23,1.38
17681,Fences,6,10,60.0,24,1.67
17682,Tents,23,24,95.833,18,1.04
17683,Asceticism,11,13,91.667,22,1.09
17687,Bitaro’s Party,13,50,50.0,21,2.0
17689,Candies,36,90,45.57,22,2.19
17691,Wild Boar,11,33,44.0,26,2.27
17692,Cultivation,1,6,100.0,26,1.0
17693,Port Facility,16,34,57.143,23,1.75
17694,Sparklers,16,46,35.556,26,2.81
17695,Arranging Tickets,8,25,34.783,27,2.88
17697,Railway Trip,8,11,100.0,26,1.0
17698,Long Distance Coach,10,13,90.90899999999999,24,1.1
17699,Long Mansion,17,40,48.571000000000005,23,2.06
17701,Abduction 2,13,16,86.667,25,1.15
17703,Dragon 2,7,13,87.5,25,1.14
17704,Matryoshka,13,13,100.0,21,1.0
17707,Employment,23,43,92.0,21,1.09
17708,Sandwich,13,23,86.667,23,1.15
17709,Toilets,16,19,94.118,22,1.06
17711,Sushi,20,28,86.95700000000001,26,1.15
17712,Telegraph,15,19,83.333,22,1.2
17713,Dangerous Skating,11,15,91.667,22,1.09
17715,Worst Reporter 2,7,9,77.778,23,1.29
17717,En-JOI-able Logo Design,10,15,66.667,16,1.5
17718,Growing Vegetables is Fun 2,8,9,88.889,22,1.13
17719,IOIOI Cards,8,11,80.0,22,1.25
17722,Road Development,12,18,66.667,21,1.5
17726,Inheritance,9,12,75.0,18,1.33
17728,Walls,6,7,85.714,24,1.17
17730,Growing Vegetables is Fun,12,18,80.0,19,1.25
17731,Historical Research,29,117,29.897,21,3.14
17733,Water Bottle,12,26,85.714,21,1.17
17734,Making Friends is Fun,9,20,90.0,20,1.11
17737,Scarecrows,14,29,66.667,23,1.5
17739,Constellation 2,17,22,85.0,24,1.18
17743,Collecting Images is Fun,14,15,93.333,21,1.07
17745,JOI Poster,6,14,54.545,13,1.83
17746,Construction Project,11,11,100.0,23,1.0
17748,Spy,16,18,88.889,18,1.13
17749,Cake,7,8,87.5,25,1.14
17754,Spaceships,4,4,100.0,25,1.0
17758,Fibonacci,9,48,20.93,22,4.78
17762,Building 2,13,65,20.635,23,4.85
17763,Fish,11,16,68.75,21,1.45
17771,Constellation,14,24,63.636,25,1.57
17772,Rotate,9,24,60.0,24,1.67
17773,Fortune Telling,10,21,90.90899999999999,19,1.1
17774,Kangaroo,7,8,100.0,21,1.0
17775,Sokoban,5,8,71.429,24,1.4
17776,Chinese,10,18,71.429,21,1.4
17778,Invitation,8,8,100.0,22,1.0
17779,게리맨더링 2,2062,6106,54.107,12,1.85
17780,새로운 게임,430,1422,40.111999999999995,14,2.49
17781,수열과 쿼리 32,9,69,25.714000000000002,25,3.89
17782,Appeal to the Audience,40,82,62.5,18,1.6
17783,Breaking Branches,90,106,92.78399999999999,3,1.08
17784,Conveyor Belts,12,71,17.647000000000002,22,5.67
17785,Deck Randomisation,17,93,22.973000000000003,21,4.35
17786,Efficient Exchange,32,67,66.667,15,1.5
17787,Find my Family,43,91,53.75,14,1.86
17788,Gluttonous Goop,34,86,39.535,16,2.53
17789,Historic Exhibition,39,129,42.391000000000005,14,2.36
17790,Inquiry II,24,68,42.857,20,2.33
17791,Jazz it Up!,57,99,75.0,4,1.33
17792,Keep Him Inside,31,111,34.444,16,2.9
17793,Lucky Draw,30,83,44.776,19,2.23
17794,Automatic Accountant,22,52,47.826,17,2.09
17795,Ballpark Estimate,35,49,77.778,4,1.29
